#Lower and upper bound delineate the 90% max posterior region
#node	date	numeric date	lower bound	upper bound
EPIISL5330396/B.1.621/2021-07-22/PICHINCHA	2021-07-22	2021.554795	2021.554795	2021.554795
EPIISL6129075/B.1.621/2021-08-19/PICHINCHA	2021-08-19	2021.631507	2021.631507	2021.631507
NODE_0000609	2021-06-30	2021.494442	2021.412528	2021.537598
EPIISL4497206/B.1.621/2021-07-20/PICHINCHA	2021-07-20	2021.549315	2021.549315	2021.549315
NODE_0000611	2021-07-05	2021.509564	2021.417998	2021.552074
EPIISL5771500/B.1.621/2021-08-16/GUAYAS	2021-08-16	2021.623288	2021.623288	2021.623288
EPIISL6129068/B.1.621/2021-08-23/SANTO_DOMINGO	2021-08-23	2021.642466	2021.642466	2021.642466
NODE_0000612	2021-05-17	2021.373972	2021.318002	2021.441742
NODE_0001527	2021-06-02	2021.417720	2021.345509	2021.474395
EPIISL3274436/B.1.621/2021-07-16/MANABI	2021-07-16	2021.538356	2021.538356	2021.538356
NODE_0001528	2021-06-28	2021.488999	2021.424853	2021.509173
EPIISL3133226/B.1.621/2021-07-08/SANTO_DOMINGO	2021-07-08	2021.516438	2021.516438	2021.516438
NODE_0001529	2021-07-19	2021.546508	2021.503048	2021.571213
EPIISL4497050/B.1.621/2021-08-02/MANABI	2021-08-02	2021.584932	2021.584932	2021.584932
NODE_0000616	2021-08-02	2021.584932	2021.541860	2021.584932
EPIISL4496999/B.1.621/2021-08-02/MANABI	2021-08-02	2021.584932	2021.584932	2021.584932
EPIISL4497201/B.1.621/2021-08-02/MANABI	2021-08-02	2021.584932	2021.584932	2021.584932
NODE_0000619	2021-05-27	2021.400697	2021.315383	2021.451190
EPIISL3274416/B.1.621/2021-07-16/PICHINCHA	2021-07-16	2021.538356	2021.538356	2021.538356
NODE_0001532	2021-06-15	2021.453304	2021.389468	2021.510509
EPIISL3274577/B.1.621/2021-07-16/PICHINCHA	2021-07-16	2021.538356	2021.538356	2021.538356
NODE_0001533	2021-07-15	2021.535572	2021.506844	2021.538356
EPIISL4496991/B.1.621/2021-07-22/SANTA_ELENA	2021-07-22	2021.554795	2021.554795	2021.554795
EPIISL4497106/B.1.621/2021-07-27/LOS_RAOS	--	--	--	--
EPIISL4496979/B.1.621/2021-07-27/LOS_RAOS	--	--	--	--
EPIISL3274504/B.1.621/2021-07-16/PICHINCHA	2021-07-16	2021.538356	2021.538356	2021.538356
NODE_0000622	2021-07-16	2021.538221	2021.513447	2021.570929
EPIISL6129110/B.1.621/2021-08-20/MANABI	2021-08-20	2021.634247	2021.634247	2021.634247
NODE_0001534	2021-08-02	2021.584917	2021.548234	2021.615519
EPIISL6129090/B.1.621/2021-08-19/LOS_RIOS	2021-08-19	2021.631507	2021.631507	2021.631507
EPIISL6129181/B.1.621/2021-08-24/LOS_RIOS	2021-08-24	2021.645205	2021.645205	2021.645205
NODE_0001638	2021-04-19	2021.296499	2021.261999	2021.353800
NODE_0001639	2021-04-24	2021.310970	2021.273215	2021.355750
EPIISL4496994/B.1.621/2021-07-22/CHIMBORAZO	2021-07-22	2021.554795	2021.554795	2021.554795
NODE_0000626	2021-04-28	2021.322121	2021.272820	2021.354916
NODE_0000628	2021-04-29	2021.324542	2021.275549	2021.357287
EPIISL2458116/B.1.621/2021-05-13/SANTO_DOMINGO	2021-05-13	2021.363014	2021.363014	2021.363014
NODE_0000629	2021-05-04	2021.337778	2021.274300	2021.362472
EPIISL3505626/B.1.621/2021-08-06/PICHINCHA	2021-08-06	2021.595890	2021.595890	2021.595890
EPIISL2897542/B.1.621/2021-06-06/GUAYAS	2021-06-06	2021.428767	2021.428767	2021.428767
NODE_0001643	2021-05-12	2021.360083	2021.325027	2021.427586
EPIISL3133200/B.1.621/2021-07-07/EL_ORO	2021-07-07	2021.513699	2021.513699	2021.513699
NODE_0001644	2021-05-27	2021.401093	2021.366511	2021.431507
EPIISL2897538/B.1.621/2021-06-07/CHIMBORAZO	2021-06-07	2021.431507	2021.431507	2021.431507
NODE_0000715	2021-06-03	2021.420531	2021.391206	2021.494521
EPIISL4496963/B.1.621/2021-07-21/CHIMBORAZO	2021-07-21	2021.552055	2021.552055	2021.552055
NODE_0000632	2021-06-14	2021.450629	2021.413582	2021.494521
EPIISL4497089/B.1.621/2021-07-23/CHIMBORAZO	2021-07-23	2021.557534	2021.557534	2021.557534
NODE_0000633	2021-06-20	2021.466513	2021.421153	2021.494521
NODE_0000637	2021-06-28	2021.488911	2021.419912	2021.511948
EPIISL6334972/B.1.621/2021-08-31/EL_ORO	2021-08-31	2021.664384	2021.664384	2021.664384
NODE_0001654	2021-07-19	2021.547832	2021.520783	2021.549315
EPIISL12598411/B.1.621/2021-07-21/CHIMBORAZO	2021-07-21	2021.552055	2021.552055	2021.552055
EPIISL4497006/B.1.621/2021-07-20/CARCHI	2021-07-20	2021.549315	2021.549315	2021.549315
NODE_0000640	2021-06-24	2021.478009	2021.452749	2021.494521
NODE_0000641	2021-06-30	2021.494521	2021.469964	2021.494521
EPIISL3010457/B.1.621/2021-06-30/CHIMBORAZO	2021-06-30	2021.494521	2021.494521	2021.494521
EPIISL4497007/B.1.621/2021-07-22/CHIMBORAZO	2021-07-22	2021.554795	2021.554795	2021.554795
NODE_0000645	2021-06-30	2021.494464	2021.474912	2021.534240
EPIISL3274621/B.1.621/2021-07-16/IMBABURA	2021-07-16	2021.538356	2021.538356	2021.538356
NODE_0001651	2021-07-16	2021.537489	2021.513679	2021.538356
EPIISL12598410/B.1.621/2021-07-20/CHIMBORAZO	2021-07-20	2021.549315	2021.549315	2021.549315
EPIISL3274486/B.1.621/2021-07-16/PICHINCHA	2021-07-16	2021.538356	2021.538356	2021.538356
EPIISL3274563/B.1.621/2021-07-16/PICHINCHA	2021-07-16	2021.538356	2021.538356	2021.538356
NODE_0001655	2021-05-12	2021.360251	2021.312823	2021.431566
NODE_0001656	2021-05-26	2021.398585	2021.342150	2021.474438
NODE_0001657	2021-06-09	2021.436640	2021.377068	2021.504834
EPIISL4497210/B.1.621/2021-07-21/PICHINCHA	2021-07-21	2021.552055	2021.552055	2021.552055
NODE_0001658	2021-07-14	2021.532806	2021.454527	2021.587715
EPIISL6128894/B.1.621/2021-08-23/PICHINCHA	2021-08-23	2021.642466	2021.642466	2021.642466
EPIISL5330399/B.1.621/2021-08-13/PICHINCHA	2021-08-13	2021.615068	2021.615068	2021.615068
NODE_0000749	2021-06-02	2021.417605	2021.348009	2021.480550
EPIISL6129124/B.1.621/2021-08-16/IMBABURA	2021-08-16	2021.623288	2021.623288	2021.623288
NODE_0001660	2021-06-30	2021.494492	2021.465195	2021.494521
EPIISL3133192/B.1.621/2021-07-08/SANTO_DOMINGO	2021-07-08	2021.516438	2021.516438	2021.516438
EPIISL3010435/B.1.621/2021-06-30/SANTO_DOMINGO	2021-06-30	2021.494521	2021.494521	2021.494521
EPIISL3274543/B.1.621/2021-07-13/SANTO_DOMINGO_DE_LOS_TSACHILAS	--	--	--	--
NODE_0000761	2021-06-30	2021.494777	2021.482429	2021.513943
EPIISL3133214/B.1.621/2021-07-08/SANTO_DOMINGO	2021-07-08	2021.516438	2021.516438	2021.516438
EPIISL4497025/B.1.621/2021-07-22/MANABI	2021-07-22	2021.554795	2021.554795	2021.554795
NODE_0001664	2021-05-27	2021.400415	2021.370211	2021.438574
NODE_0001704	2021-06-14	2021.450426	2021.403885	2021.524366
EPIISL6334953/B.1.621/2021-09-01/PICHINCHA	2021-09-01	2021.667123	2021.667123	2021.667123
NODE_0001705	2021-07-12	2021.527313	2021.492175	2021.546575
EPIISL3274457/B.1.621/2021-07-19/CHIMBORAZO	2021-07-19	2021.546575	2021.546575	2021.546575
EPIISL12598412/B.1.621/2021-07-26/CHIMBORAZO	2021-07-26	2021.565753	2021.565753	2021.565753
NODE_0000765	2021-06-02	2021.417650	2021.386345	2021.474448
NODE_0000766	2021-06-14	2021.450561	2021.390225	2021.478653
EPIISL12598409/B.1.621/2021-07-21/CHIMBORAZO	2021-07-21	2021.552055	2021.552055	2021.552055
EPIISL3010442/B.1.621/2021-07-02/CHIMBORAZO	2021-07-02	2021.500000	2021.500000	2021.500000
NODE_0001701	2021-07-05	2021.508141	2021.474266	2021.538356
EPIISL3274617/B.1.621/2021-07-16/CARCHI	2021-07-16	2021.538356	2021.538356	2021.538356
NODE_0000657	2021-07-15	2021.535452	2021.491672	2021.565753
EPIISL4497253/B.1.621/2021-07-26/CHIMBORAZO	2021-07-26	2021.565753	2021.565753	2021.565753
EPIISL6129151/B.1.621/2021-08-24/CHIMBORAZO	2021-08-24	2021.645205	2021.645205	2021.645205
NODE_0001706	2021-06-08	2021.434077	2021.404256	2021.456712
EPIISL2897548/B.1.621/2021-06-19/CHIMBORAZO	2021-06-19	2021.464384	2021.464384	2021.464384
EPIISL2897540/B.1.621/2021-06-17/CHIMBORAZO	2021-06-17	2021.458904	2021.458904	2021.458904
NODE_0000663	2021-06-14	2021.450496	2021.427199	2021.464384
EPIISL2897559/B.1.621/2021-06-19/CHIMBORAZO	2021-06-19	2021.464384	2021.464384	2021.464384
NODE_0000665	2021-06-19	2021.464218	2021.432197	2021.501585
EPIISL3133191/B.1.621/2021-07-13/EL_ORO	2021-07-13	2021.530137	2021.530137	2021.530137
NODE_0000666	2021-06-30	2021.495015	2021.432336	2021.538288
EPIISL6129031/B.1.621/2021-08-18/MANABI	2021-08-18	2021.628767	2021.628767	2021.628767
EPIISL6128928/B.1.621/2021-08-17/COTOPAXI	2021-08-17	2021.626027	2021.626027	2021.626027
NODE_0000667	2021-06-02	2021.417707	2021.392956	2021.456164
EPIISL2897546/B.1.621/2021-06-18/CHIMBORAZO	2021-06-18	2021.461644	2021.461644	2021.461644
NODE_0000668	2021-06-09	2021.436953	2021.411822	2021.456164
NODE_0000669	2021-06-16	2021.456028	2021.418555	2021.456164
EPIISL3010460/B.1.621/2021-07-05/GUAYAS	2021-07-05	2021.508219	2021.508219	2021.508219
EPIISL2897554/B.1.621/2021-06-16/CHIMBORAZO	2021-06-16	2021.456164	2021.456164	2021.456164
NODE_0001682	2021-06-26	2021.483562	2021.461600	2021.483562
EPIISL3010448/B.1.621/2021-06-26/CHIMBORAZO	2021-06-26	2021.483562	2021.483562	2021.483562
EPIISL3010456/B.1.621/2021-06-26/CHIMBORAZO	2021-06-26	2021.483562	2021.483562	2021.483562
NODE_0000672	2021-07-05	2021.508106	2021.476128	2021.519178
EPIISL3133204/B.1.621/2021-07-09/CHIMBORAZO	2021-07-09	2021.519178	2021.519178	2021.519178
EPIISL3506157/B.1.621/2021-07-16/CHIMBORAZO	2021-07-16	2021.538356	2021.538356	2021.538356
NODE_0001744	2021-06-09	2021.436608	2021.408195	2021.442466
EPIISL12598408/B.1.621/2021-06-11/CHIMBORAZO	2021-06-11	2021.442466	2021.442466	2021.442466
NODE_0000674	2021-06-11	2021.442267	2021.418804	2021.464827
EPIISL2897558/B.1.621/2021-06-20/CHIMBORAZO	2021-06-20	2021.467123	2021.467123	2021.467123
NODE_0000678	2021-06-14	2021.450572	2021.429210	2021.470896
NODE_0001747	2021-06-28	2021.489041	2021.474872	2021.489041
EPIISL3010454/B.1.621/2021-06-28/CHIMBORAZO	2021-06-28	2021.489041	2021.489041	2021.489041
EPIISL3010426/B.1.621/2021-06-28/CHIMBORAZO	2021-06-28	2021.489041	2021.489041	2021.489041
NODE_0001748	2021-07-15	2021.535504	2021.480621	2021.623288
EPIISL3274591/B.1.621/2021-07-19/LOS_RAOS	--	--	--	--
NODE_0000783	2021-07-29	2021.573911	2021.492852	2021.623288
EPIISL6128908/B.1.621/2021-08-16/COTOPAXI	2021-08-16	2021.623288	2021.623288	2021.623288
NODE_0000784	2021-08-10	2021.606660	2021.494890	2021.639114
EPIISL6129338/B.1.621/2021-08-23/COTOPAXI	2021-08-23	2021.642466	2021.642466	2021.642466
NODE_0001751	2021-08-21	2021.638243	2021.601864	2021.642466
EPIISL6129023/B.1.621/2021-08-23/COTOPAXI	2021-08-23	2021.642466	2021.642466	2021.642466
EPIISL6129144/B.1.621/2021-08-23/COTOPAXI	2021-08-23	2021.642466	2021.642466	2021.642466
NODE_0001666	2021-06-08	2021.434217	2021.402414	2021.488572
EPIISL4497014/B.1.621/2021-07-12/AZUAY	2021-07-12	2021.527397	2021.527397	2021.527397
NODE_0001667	2021-06-23	2021.475153	2021.441232	2021.500000
EPIISL3133212/B.1.621/2021-07-06/PICHINCHA	2021-07-06	2021.510959	2021.510959	2021.510959
NODE_0000791	2021-06-30	2021.494580	2021.462021	2021.500000
EPIISL3010423/B.1.621/2021-07-02/GUAYAS	2021-07-02	2021.500000	2021.500000	2021.500000
NODE_0001678	2021-07-12	2021.527412	2021.497707	2021.551148
EPIISL5330397/B.1.621/2021-07-22/PICHINCHA	2021-07-22	2021.554795	2021.554795	2021.554795
EPIISL5330404/B.1.621/2021-08-16/PICHINCHA	2021-08-16	2021.623288	2021.623288	2021.623288
NODE_0000688	2021-06-30	2021.494368	2021.461775	2021.534841
EPIISL6128945/B.1.621/2021-08-30/PICHINCHA	2021-08-30	2021.661644	2021.661644	2021.661644
NODE_0001675	2021-07-20	2021.548643	2021.505282	2021.552055
EPIISL5330395/B.1.621/2021-07-21/PICHINCHA	2021-07-21	2021.552055	2021.552055	2021.552055
EPIISL6334969/B.1.621/2021-08-31/GUAYAS	2021-08-31	2021.664384	2021.664384	2021.664384
NODE_0001668	2021-07-05	2021.508118	2021.476933	2021.545771
EPIISL3505631/B.1.621/2021-08-10/PICHINCHA	2021-08-10	2021.606849	2021.606849	2021.606849
NODE_0000691	2021-07-12	2021.527347	2021.498401	2021.542418
EPIISL6129008/B.1.621/2021-08-22/PICHINCHA	2021-08-22	2021.639726	2021.639726	2021.639726
NODE_0000694	2021-07-14	2021.532855	2021.510063	2021.545030
EPIISL5330388/B.1.621/2021-07-19/PICHINCHA	2021-07-19	2021.546575	2021.546575	2021.546575
NODE_0000697	2021-07-16	2021.538289	2021.515901	2021.568940
EPIISL6129104/B.1.621/2021-08-20/PICHINCHA	2021-08-20	2021.634247	2021.634247	2021.634247
NODE_0000699	2021-07-20	2021.549157	2021.523265	2021.590420
EPIISL4497067/B.1.621/2021-07-27/LOS_RAOS	--	--	--	--
NODE_0001673	2021-07-29	2021.573739	2021.521968	2021.617678
EPIISL6128982/B.1.621/2021-08-27/EL_ORO	2021-08-27	2021.653425	2021.653425	2021.653425
EPIISL6128989/B.1.621/2021-08-19/MANABI	2021-08-19	2021.631507	2021.631507	2021.631507
NODE_0000701	2021-05-28	2021.403912	2021.372830	2021.447945
EPIISL12598413/B.1.621/2021-06-13/CHIMBORAZO	2021-06-13	2021.447945	2021.447945	2021.447945
NODE_0000703	2021-06-01	2021.415617	2021.391621	2021.453252
NODE_0000704	2021-06-14	2021.450318	2021.417279	2021.456164
EPIISL2897549/B.1.621/2021-06-16/CHIMBORAZO	2021-06-16	2021.456164	2021.456164	2021.456164
NODE_0000705	2021-06-16	2021.456138	2021.426734	2021.520705
EPIISL3274538/B.1.621/2021-07-16/PICHINCHA	2021-07-16	2021.538356	2021.538356	2021.538356
NODE_0001691	2021-07-01	2021.497159	2021.482403	2021.532877
NODE_0000707	2021-07-14	2021.532647	2021.484357	2021.532877
EPIISL4496957/B.1.621/2021-07-14/AZUAY	2021-07-14	2021.532877	2021.532877	2021.532877
EPIISL3505613/B.1.621/2021-07-30/BOLIVAR	2021-07-30	2021.576712	2021.576712	2021.576712
NODE_0000810	2021-07-06	2021.510549	2021.491051	2021.535616
EPIISL6334982/B.1.621/2021-08-31/PICHINCHA	2021-08-31	2021.664384	2021.664384	2021.664384
EPIISL4497171/B.1.621/2021-07-15/MORONA_SANTIAGO	2021-07-15	2021.535616	2021.535616	2021.535616
NODE_0000708	2021-07-06	2021.510812	2021.489206	2021.532877
EPIISL4496956/B.1.621/2021-07-14/MORONA_SANTIAGO	2021-07-14	2021.532877	2021.532877	2021.532877
NODE_0001693	2021-07-15	2021.535498	2021.516398	2021.543385
EPIISL4497246/B.1.621/2021-07-19/PICHINCHA	2021-07-19	2021.546575	2021.546575	2021.546575
EPIISL4497123/B.1.621/2021-07-19/PICHINCHA	2021-07-19	2021.546575	2021.546575	2021.546575
NODE_0000711	2021-07-19	2021.546575	2021.530203	2021.546575
EPIISL4497037/B.1.621/2021-07-19/PICHINCHA	2021-07-19	2021.546575	2021.546575	2021.546575
EPIISL4497114/B.1.621/2021-07-19/PICHINCHA	2021-07-19	2021.546575	2021.546575	2021.546575
NODE_0000712	2021-06-03	2021.420107	2021.400363	2021.454243
NODE_0000713	2021-06-09	2021.435858	2021.413268	2021.456174
EPIISL3010424/B.1.621/2021-06-24/CHIMBORAZO	2021-06-24	2021.478082	2021.478082	2021.478082
EPIISL2897552/B.1.621/2021-06-17/CHIMBORAZO	2021-06-17	2021.458904	2021.458904	2021.458904
NODE_0000714	2021-06-06	2021.427859	2021.399106	2021.475342
NODE_0001739	2021-06-30	2021.495779	2021.454891	2021.515494
EPIISL12598407/B.1.621/2021-07-09/CHIMBORAZO	2021-07-09	2021.519178	2021.519178	2021.519178
EPIISL6128974/B.1.621/2021-08-19/MORONA_SANTIAGO	2021-08-19	2021.631507	2021.631507	2021.631507
NODE_0000719	2021-06-08	2021.434219	2021.411059	2021.475342
NODE_0000721	2021-06-14	2021.450679	2021.430593	2021.475342
EPIISL3010439/B.1.621/2021-06-24/CHIMBORAZO	2021-06-24	2021.478082	2021.478082	2021.478082
NODE_0001743	2021-06-23	2021.475342	2021.458543	2021.475342
EPIISL3010452/B.1.621/2021-06-23/CHIMBORAZO	2021-06-23	2021.475342	2021.475342	2021.475342
EPIISL3274429/B.1.621/2021-07-14/CHIMBORAZO	2021-07-14	2021.532877	2021.532877	2021.532877
NODE_0000723	2021-06-10	2021.439715	2021.421209	2021.481529
NODE_0000725	2021-06-14	2021.450583	2021.432079	2021.482026
NODE_0000726	2021-06-20	2021.465801	2021.440281	2021.504240
EPIISL3274467/B.1.621/2021-07-15/CARCHI	2021-07-15	2021.535616	2021.535616	2021.535616
EPIISL3274498/B.1.621/2021-07-15/AZUAY	2021-07-15	2021.535616	2021.535616	2021.535616
NODE_0000729	2021-06-17	2021.458526	2021.438820	2021.483758
EPIISL3133225/B.1.621/2021-07-11/PICHINCHA	2021-07-11	2021.524658	2021.524658	2021.524658
NODE_0001717	2021-06-28	2021.489013	2021.473090	2021.489041
EPIISL3010459/B.1.621/2021-06-28/CHIMBORAZO	2021-06-28	2021.489041	2021.489041	2021.489041
NODE_0000731	2021-07-01	2021.496820	2021.486177	2021.510959
EPIISL3133189/B.1.621/2021-07-06/CHIMBORAZO	2021-07-06	2021.510959	2021.510959	2021.510959
EPIISL4497083/B.1.621/2021-07-13/ORELLANA	2021-07-13	2021.530137	2021.530137	2021.530137
NODE_0000737	2021-06-14	2021.450583	2021.413272	2021.489041
NODE_0000739	2021-06-21	2021.470530	2021.443149	2021.489041
EPIISL3010455/B.1.621/2021-06-28/CHIMBORAZO	2021-06-28	2021.489041	2021.489041	2021.489041
NODE_0000741	2021-06-28	2021.488877	2021.459332	2021.499562
NODE_0000742	2021-07-01	2021.496502	2021.474606	2021.500000
EPIISL3010451/B.1.621/2021-07-02/CHIMBORAZO	2021-07-02	2021.500000	2021.500000	2021.500000
EPIISL3274542/B.1.621/2021-07-16/PICHINCHA	2021-07-16	2021.538356	2021.538356	2021.538356
NODE_0000743	2021-06-30	2021.494419	2021.469738	2021.510665
EPIISL4497048/B.1.621/2021-07-14/AZUAY	2021-07-14	2021.532877	2021.532877	2021.532877
NODE_0001686	2021-07-14	2021.532877	2021.503768	2021.532877
EPIISL3274452/B.1.621/2021-07-14/GUAYAS	2021-07-14	2021.532877	2021.532877	2021.532877
EPIISL6129016/B.1.621/2021-08-18/PICHINCHA	2021-08-18	2021.628767	2021.628767	2021.628767
NODE_0000747	2021-06-20	2021.466576	2021.438792	2021.502765
EPIISL4496975/B.1.621/2021-07-19/PICHINCHA	2021-07-19	2021.546575	2021.546575	2021.546575
NODE_0000748	2021-06-24	2021.477862	2021.455448	2021.504305
NODE_0001721	2021-07-05	2021.507904	2021.492151	2021.525033
EPIISL4497135/B.1.621/2021-07-14/PASTAZA	2021-07-14	2021.532877	2021.532877	2021.532877
EPIISL4497095/B.1.621/2021-07-13/NAPO	2021-07-13	2021.530137	2021.530137	2021.530137
EPIISL4497238/B.1.621/2021-07-13/NAPO	2021-07-13	2021.530137	2021.530137	2021.530137
NODE_0000845	2021-07-12	2021.527397	2021.505941	2021.527397
EPIISL6129207/B.1.621/2021-08-15/AZUAY	2021-08-15	2021.620548	2021.620548	2021.620548
EPIISL4496988/B.1.621/2021-07-12/AZUAY	2021-07-12	2021.527397	2021.527397	2021.527397
NODE_0000752	2021-07-01	2021.496927	2021.465589	2021.532877
EPIISL5330407/B.1.621/2021-08-12/PICHINCHA	2021-08-12	2021.612329	2021.612329	2021.612329
NODE_0000755	2021-07-06	2021.510778	2021.469985	2021.532877
EPIISL3274472/B.1.621/2021-07-14/CHIMBORAZO	2021-07-14	2021.532877	2021.532877	2021.532877
NODE_0000756	2021-07-14	2021.532809	2021.464402	2021.559121
NODE_0000757	2021-07-20	2021.548187	2021.465197	2021.579938
EPIISL6334966/B.1.621/2021-09-01/MORONA_SANTIAGO	2021-09-01	2021.667123	2021.667123	2021.667123
EPIISL3505625/B.1.621/2021-08-04/ESMERALDAS	2021-08-04	2021.590411	2021.590411	2021.590411
NODE_0000759	2021-07-15	2021.535526	2021.468659	2021.570868
EPIISL6128914/B.1.621/2021-08-24/CHIMBORAZO	2021-08-24	2021.645205	2021.645205	2021.645205
NODE_0000760	2021-07-20	2021.548935	2021.469107	2021.582375
EPIISL6129043/B.1.621/2021-08-17/PICHINCHA	2021-08-17	2021.626027	2021.626027	2021.626027
EPIISL6334971/B.1.621/2021-09-01/GUAYAS	2021-09-01	2021.667123	2021.667123	2021.667123
NODE_0001752	2020-10-05	2020.760756	2020.471613	2020.918071
EPIISL2405148/B.1/2021-05-27/GUAYAS	2021-05-27	2021.401370	2021.401370	2021.401370
NODE_0001753	2020-10-21	2020.803650	2020.640058	2020.954106
EPIISL3824597/B.1/2021-07-12/PICHINCHA	2021-07-12	2021.527397	2021.527397	2021.527397
NODE_0001754	2020-10-29	2020.826451	2020.671254	2020.961592
EPIISL2405165/B.1/2021-05-27/LOS_RIOS	2021-05-27	2021.401370	2021.401370	2021.401370
NODE_0001755	2020-10-30	2020.828538	2020.705370	2020.970517
EPIISL2405164/B.1/2021-05-26/GUAYAS	2021-05-26	2021.398630	2021.398630	2021.398630
NODE_0001756	2020-11-30	2020.913717	2020.859848	2020.979555
NODE_0001757	2021-07-06	2021.510932	2021.442539	2021.546864
EPIISL5330389/B.1.526/2021-07-23/PICHINCHA	2021-07-23	2021.557534	2021.557534	2021.557534
EPIISL5330390/B.1.526/2021-07-23/PICHINCHA	2021-07-23	2021.557534	2021.557534	2021.557534
NODE_0001758	2020-12-05	2020.926873	2020.885603	2020.979792
NODE_0000768	2021-02-03	2021.091682	2020.864454	2021.091781
214720_S94/B.1.526/2021-02-03/LOS_RIOS	2021-02-03	2021.091781	2021.091781	2021.091781
NODE_0000771	2021-04-16	2021.288969	2021.204263	2021.406879
NODE_0000772	2021-06-09	2021.436304	2021.274420	2021.486287
EPIISL2988461/B.1.526/2021-07-05/GUAYAS	2021-07-05	2021.508219	2021.508219	2021.508219
EPIISL3824589/B.1.526/2021-07-15/PICHINCHA	2021-07-15	2021.535616	2021.535616	2021.535616
NODE_0001760	2021-05-26	2021.399679	2021.339594	2021.450941
EPIISL3088320/B.1.526/2021-06-30/GUAYAS	2021-06-30	2021.494521	2021.494521	2021.494521
NODE_0001761	2021-06-08	2021.434090	2021.392842	2021.463414
EPIISL3274469/B.1.526/2021-07-19/GUAYAS	2021-07-19	2021.546575	2021.546575	2021.546575
EPIISL2988580/B.1.526/2021-07-02/GUAYAS	2021-07-02	2021.500000	2021.500000	2021.500000
NODE_0000775	2021-06-08	2021.434117	2021.402212	2021.467331
EPIISL2988454/B.1.526/2021-07-02/GUAYAS	2021-07-02	2021.500000	2021.500000	2021.500000
NODE_0000776	2021-06-14	2021.450629	2021.421984	2021.494442
EPIISL2988523/B.1.526/2021-06-30/GUAYAS	2021-06-30	2021.494521	2021.494521	2021.494521
NODE_0000777	2021-06-18	2021.461619	2021.434539	2021.494521
EPIISL3068168/B.1.526/2021-07-08/LOS_RIOS	2021-07-08	2021.516438	2021.516438	2021.516438
NODE_0000778	2021-06-23	2021.475292	2021.435337	2021.490729
EPIISL3088305/B.1.526/2021-06-30/GUAYAS	2021-06-30	2021.494521	2021.494521	2021.494521
NODE_0000779	2021-06-30	2021.494521	2021.473257	2021.494521
EPIISL2988527/B.1.526/2021-06-30/LOS_RIOS	2021-06-30	2021.494521	2021.494521	2021.494521
NODE_0000780	2021-07-01	2021.497255	2021.470422	2021.576777
NODE_0001764	2021-08-17	2021.625802	2021.584918	2021.634247
EPIISL6128299/B.1.526/2021-08-20/MANABI	2021-08-20	2021.634247	2021.634247	2021.634247
EPIISL6128345/B.1.526/2021-08-20/GUAYAS	2021-08-20	2021.634247	2021.634247	2021.634247
NODE_0000782	2021-07-19	2021.546325	2021.460745	2021.585437
EPIISL6335052/B.1.526/2021-08-30/MANABI	2021-08-30	2021.661644	2021.661644	2021.661644
EPIISL3845803/B.1.526/2021-08-16/GUAYAS	2021-08-16	2021.623288	2021.623288	2021.623288
